day_unix,eth_usd_cents
1648771200,345572
1648857600,344468
1648944000,352249
1649030400,352015
1649116800,340648
1649203200,316891
1649289600,322928
1649376000,319292
1649462400,325962
1649548800,320289
1649635200,297952
1649721600,302877
1649808000,311850
1649894400,302176
1649980800,304121
1650067200,306028
1650153600,298840
1650240000,305620
1650326400,310252
1650412800,307774
1650499200,298424
1650585600,296317
1650672000,293365
1650758400,292237
1650844800,300645
1650931200,280960
1651017600,288972
1651104000,293649
1651190400,281723
1651276800,272698
1651363200,282604
1651449600,285612
1651536000,278063
1651622400,294031
1651708800,274728
1651795200,269208
1651881600,263519
1651968000,251908
1652054400,223095
1652140800,234158
1652227200,207783
1652313600,195281
1652400000,200651
1652486400,205403
1652572800,214312
1652659200,202012
1652745600,208929
1652832000,191168
1652918400,201778
1653004800,195688
1653091200,197287
1653177600,204108
1653264000,197070
1653350400,197785
1653436800,194104
1653523200,179100
1653609600,172473
1653696000,179079
1653782400,181169
1653868800,199764
1653955200,194059
1654041600,181742
1654128000,183326
1654214400,177359
1654300800,180365
1654387200,180470
1654473600,185856
1654560000,181270
1654646400,179103
1654732800,178771
1654819200,166110
1654905600,153028
1654992000,143402
1655078400,120912
1655164800,120694
1655251200,123689
1655337600,106710
1655424000,108521
1655510400,99441
1655596800,112703
1655683200,112699
1655769600,112471
1655856000,104830
1655942400,114346
1656028800,122412
1656115200,124100
1656201600,119825
1656288000,119073
1656374400,114241
1656460800,109871
1656547200,106953
1656633600,105801
1656720000,106569
1656806400,107295
1656892800,114981
1656979200,113196
1657065600,118541
1657152000,123664
1657238400,121400
1657324800,121653
1657411200,116731
1657497600,109567
1657584000,103737
1657670400,111457
1657756800,119256
1657843200,123123
1657929600,135631
1658016000,133797
1658102400,158355
1658188800,154312
1658275200,152172
1658361600,157568
1658448000,153571
1658534400,154919
1658620800,159772
1658707200,143801
1658793600,144961
1658880000,163688
1658966400,172582
1659052800,172228
1659139200,169752
1659225600,167955
1659312000,163062
1659398400,163111
1659484800,161868
1659571200,160796
1659657600,173678
1659744000,169067
1659830400,170054
1659916800,177799
1660003200,170341
1660089600,185405
1660176000,188106
1660262400,195926
1660348800,198429
1660435200,193602
1660521600,189964
1660608000,187716
1660694400,183404
1660780800,184636
1660867200,160905
1660953600,157573
1661040000,161786
1661126400,162465
1661212800,166476
1661299200,165652
1661385600,169585
1661472000,150809
1661558400,149126
1661644800,142640
1661731200,155240
1661817600,152462
1661904000,155416
1661990400,158598
1662076800,157591
1662163200,155754
1662249600,157906
1662336000,161750
1662422400,155890
1662508800,163000
1662595200,163560
1662681600,171935
1662768000,177469
1662854400,176702
1662940800,171653
1663027200,157456
1663113600,163960
1663200000,147251
1663286400,143397
1663372800,146905
1663459200,133430
1663545600,137621
1663632000,132307
1663718400,124629
1663804800,132615
1663891200,132695
1663977600,131711
1664064000,129472
1664150400,133665
1664236800,132811
1664323200,133715
1664409600,133590
1664496000,132870
1664582400,131180
1664668800,127669
1664755200,132332
1664841600,136190
1664928000,135244
1665014400,135240
1665100800,133114
1665187200,131547
1665273600,132341
1665360000,129004
1665446400,127979
1665532800,129429
1665619200,128751
1665705600,129663
1665792000,127491
1665878400,130587
1665964800,133152
1666051200,131078
1666137600,128485
1666224000,128268
1666310400,129988
1666396800,131391
1666483200,136420
1666569600,134383
1666656000,146037
1666742400,156685
1666828800,151435
1666915200,155512
1667001600,162042
1667088000,159093
1667174400,157288
1667260800,157851
1667347200,151833
1667433600,153087
1667520000,164506
1667606400,162742
1667692800,156875
1667779200,156845
1667865600,133422
1667952000,110417
1668038400,129601
1668124800,128523
1668211200,125495
1668297600,121985
1668384000,124139
1668470400,125200
1668556800,121524
1668643200,119945
1668729600,121098
1668816000,121652
1668902400,114047
1668988800,110599
1669075200,113775
1669161600,118369
1669248000,120296
1669334400,119840
1669420800,120494
1669507200,119320
1669593600,116730
1669680000,121570
1669766400,129492
1669852800,127636
1669939200,129561
1670025600,124113
1670112000,127989
1670198400,125937
1670284800,127138
1670371200,123135
1670457600,128028
1670544000,126295
1670630400,126634
1670716800,126327
1670803200,127537
1670889600,132043
1670976000,130750
1671062400,126659
1671148800,116785
1671235200,118711
1671321600,118319
1671408000,116768
1671494400,121696
1671580800,121384
1671667200,121751
1671753600,121997
1671840000,122049
1671926400,121830
1672012800,122730
1672099200,121107
1672185600,118927
1672272000,120006
1672358400,119912
1672444800,119500
1672531200,120010
1672617600,121398
1672704000,121411
1672790400,125642
1672876800,125073
1672963200,126871
1673049600,126386
1673136000,128862
1673222400,132011
1673308800,133542
1673395200,138895
1673481600,141605
1673568000,145118
1673654400,155007
1673740800,155271
1673827200,157702
1673913600,156515
1674000000,151228
1674086400,155120
1674172800,165902
1674259200,162668
1674345600,162779
1674432000,162647
1674518400,155612
1674604800,161094
1674691200,160135
1674777600,159786
1674864000,157246
1674950400,164546
1675036800,156649
1675123200,158547
1675209600,164161
1675296000,164274
1675382400,166397
1675468800,166689
1675555200,162980
1675641600,161431
1675728000,167161
1675814400,165095
1675900800,154578
1675987200,151379
1676073600,153879
1676160000,151542
1676246400,150637
1676332800,155614
1676419200,167534
1676505600,163841
1676592000,169430
1676678400,169198
1676764800,168125
1676851200,170353
1676937600,165964
1677024000,164328
1677110400,165059
1677196800,160786
1677283200,159489
1677369600,164193
1677456000,163397
1677542400,160500
1677628800,166545
1677715200,164779
1677801600,156958
1677888000,156693
1677974400,156476
1678060800,156591
1678147200,156165
1678233600,153244
1678320000,143754
1678406400,143140
1678492800,148320
1678579200,159186
1678665600,168071
1678752000,170506
1678838400,165294
1678924800,167686
1679011200,179304
1679097600,176335
1679184000,178566
1679270400,173839
1679356800,180698
1679443200,173878
1679529600,181743
1679616000,175194
1679702400,174378
1679788800,177576
1679875200,171629
1679961600,177360
1680048000,179338
1680134400,179389
1680220800,182207
1680307200,182179
1680393600,179571
1680480000,181094
1680566400,187146
1680652800,190928
1680739200,187291
1680825600,186489
1680912000,184991
1680998400,185973
1681084800,191114
1681171200,189150
1681257600,191862
1681344000,201397
1681430400,210173
1681516800,209241
1681603200,212017
1681689600,207588
1681776000,210471
1681862400,193592
1681948800,194343
1682035200,184909
1682121600,187458
1682208000,186238
1682294400,184255
1682380800,186652
1682467200,186680
1682553600,190945
1682640000,189605
1682726400,191123
1682812800,187240
1682899200,183265
1682985600,187176
1683072000,190604
1683158400,187859
1683244800,199613
1683331200,190194
1683417600,187947
1683504000,185394
1683590400,184891
1683676800,184262
1683763200,179551
1683849600,180828
1683936000,179608
1684022400,180016
1684108800,181704
1684195200,182454
1684281600,182222
1684368000,180084
1684454400,181274
1684540800,182000
1684627200,180538
1684713600,181783
1684800000,185448
1684886400,179999
1684972800,180604
1685059200,182868
1685145600,183098
1685232000,190928
1685318400,189317
1685404800,190119
1685491200,187403
1685577600,186224
1685664000,190736
1685750400,189263
1685836800,189037
1685923200,181147
1686009600,188635
1686096000,183256
1686182400,184612
1686268800,184051
1686355200,175249
1686441600,175315
1686528000,174266
1686614400,173940
1686700800,165080
1686787200,166543
1686873600,171687
1686960000,172725
1687046400,172051
1687132800,173679
1687219200,179270
1687305600,188961
1687392000,187242
1687478400,189352
1687564800,187591
1687651200,189941
1687737600,185919
1687824000,188980
1687910400,182754
1687996800,185208
1688083200,193362
1688169600,192432
1688256000,193746
1688342400,195581
1688428800,193637
1688515200,191036
1688601600,184623
1688688000,187078
1688774400,186562
1688860800,186309
1688947200,188069
1689033600,187862
1689120000,187183
1689206400,200575
1689292800,193913
1689379200,193184
1689465600,192331
1689552000,191156
1689638400,189776
1689724800,188880
1689811200,189177
1689897600,189192
1689984000,186658
1690070400,188872
1690156800,184987
1690243200,185751
1690329600,187194
1690416000,186095
1690502400,187432
1690588800,188090
1690675200,186171
1690761600,185601
1690848000,187296
1690934400,183907
1691020800,183444
1691107200,182752
1691193600,183490
1691280000,182781
1691366400,182707
1691452800,185578
1691539200,185414
1691625600,185051
1691712000,184701
1691798400,184908
1691884800,183907
1691971200,184402
1692057600,182721
1692144000,180568
1692230400,168174
1692316800,166134
1692403200,166967
1692489600,168538
1692576000,166737
1692662400,163423
1692748800,167923
1692835200,166046
1692921600,165294
1693008000,164630
1693094400,165760
1693180800,165222
1693267200,172938
1693353600,170551
1693440000,164567
1693526400,162851
1693612800,163688
1693699200,163572
1693785600,162977
1693872000,163383
1693958400,163235
1694044800,164763
1694131200,163613
1694217600,163527
1694304000,161678
1694390400,155153
1694476800,159309
1694563200,160797
1694649600,162701
1694736000,164148
1694822400,163486
1694908800,162281
1694995200,163719
1695081600,164358
1695168000,162239
1695254400,158404
1695340800,159313
1695427200,159391
1695513600,158076
1695600000,158804
1695686400,159327
1695772800,159773
1695859200,165290
1695945600,166744
1696032000,167097
1696118400,173344
1696204800,166280
1696291200,165696
1696377600,164679
1696464000,161172
1696550400,164593
1696636800,163464
1696723200,163361
1696809600,158025
1696896000,156768
1696982400,156652
1697068800,153943
1697155200,155212
1697241600,155502
1697328000,155799
1697414400,160009
1697500800,156540
1697587200,156366
1697673600,156755
1697760000,160486
1697846400,162944
1697932800,166418
1698019200,176632
1698105600,178520
1698192000,178767
1698278400,180372
1698364800,177998
1698451200,177659
1698537600,179569
1698624000,180985
1698710400,181545
1698796800,184763
1698883200,180134
1698969600,183371
1699056000,185723
1699142400,189328
1699228800,190165
1699315200,188612
1699401600,188905
1699488000,212113
1699574400,207852
1699660800,205353
1699747200,204540
1699833600,205432
1699920000,197966
1700006400,205963
1700092800,196154
1700179200,196161
1700265600,196367
1700352000,201246
1700438400,202262
1700524800,193376
1700611200,206408
1700697600,206263
1700784000,208224
1700870400,208406
1700956800,206301
1701043200,202767
1701129600,204910
1701216000,202917
1701302400,205293
1701388800,208821
1701475200,216560
1701561600,219378
1701648000,224325
1701734400,229388
1701820800,223296
1701907200,235677
1701993600,235894
1702080000,234113
1702166400,235231
1702252800,222410
1702339200,220233
1702425600,226072
1702512000,231603
1702598400,222032
1702684800,222714
1702771200,219484
1702857600,221875
1702944000,217738
1703030400,220203
1703116800,223988
1703203200,232653
1703289600,230954
1703376000,226542
1703462400,227175
1703548800,223094
1703635200,238034
1703721600,234544
1703808000,229964
1703894400,229165
1703980800,228136
1704067200,235265
1704153600,235628
1704240000,221057
1704326400,226947
1704412800,227021
1704499200,224173
1704585600,222273
1704672000,233266
1704758400,234497
1704844800,258469
1704931200,261871
1705017600,252211
1705104000,257789
1705190400,247094
1705276800,251012
1705363200,258691
1705449600,252809
1705536000,246860
1705622400,249005
1705708800,247031
1705795200,245535
1705881600,231154
1705968000,224132
1706054400,223413
1706140800,221750
1706227200,226733
1706313600,226797
1706400000,225660
1706486400,231751
1706572800,234310
1706659200,228177
1706745600,230334
1706832000,230785
1706918400,229587
1707004800,228868
1707091200,229916
1707177600,237220
1707264000,242433
1707350400,241979
1707436800,248762
1707523200,250087
1707609600,250791
1707696000,266056
1707782400,264160
1707868800,277751
1707955200,282535
1708041600,280405
1708128000,278700
1708214400,288140
1708300800,294500
1708387200,301527
1708473600,296867
1708560000,296967
1708646400,292210
1708732800,299235
1708819200,311281
1708905600,317824
1708992000,324369
1709078400,338634
1709164800,334224
1709251200,343590
1709337600,342365
1709424000,348957
1709510400,363185
1709596800,355793
1709683200,382119
1709769600,387446
1709856000,389197
1709942400,391328
1710028800,388186
1710115200,406575
1710201600,397943
1710288000,400746
1710374400,388080
1710460800,374244
1710547200,352008
1710633600,364161
1710720000,352031
1710806400,315844
1710892800,351666
1710979200,349208
1711065600,333708
1711152000,333049
1711238400,345445
1711324800,359096
1711411200,358760
1711497600,349977
1711584000,356110
1711670400,351149
1711756800,350756
1711843200,364598
1711929600,350552
1712016000,327940
1712102400,331224
1712188800,332917
1712275200,331912
1712361600,335240
1712448000,345385
1712534400,369470
1712620800,350483
1712707200,354556
1712793600,350321
1712880000,323912
1712966400,301151
1713052800,315826
1713139200,310300
1713225600,308542
1713312000,298512
1713398400,306569
1713484800,305795
1713571200,315704
1713657600,314811
1713744000,320155
1713830400,321978
1713916800,313910
1714003200,315547
1714089600,313007
1714176000,325323
1714262400,326243
1714348800,321573
1714435200,301146
1714521600,296882
1714608000,298641
1714694400,310377
1714780800,311752
1714867200,313709
1714953600,306319
1715040000,300591
1715126400,297331
1715212800,303593
1715299200,290958
1715385600,291182
1715472000,292797
1715558400,295016
1715644800,288064
1715731200,303346
1715817600,294517
1715904000,309344
1715990400,312372
1716076800,307068
1716163200,366158
1716249600,378936
1716336000,373633
1716422400,378161
1716508800,372714
1716595200,374923
1716681600,382434
1716768000,389126
1716854400,384039
1716940800,376222
1717027200,374697
1717113600,375865
1717200000,381281
1717286400,377906
1717372800,376632
1717459200,381073
1717545600,386646
1717632000,381205
1717718400,367679
1717804800,368084
1717891200,370600
1717977600,366599
1718064000,349732
1718150400,355925
1718236800,346779
1718323200,347974
1718409600,356661
1718496000,362237
1718582400,351008
1718668800,348227
1718755200,355897
1718841600,351094
1718928000,351728
1719014400,349425
1719100800,341862
1719187200,335054
1719273600,339391
1719360000,336946
1719446400,344580
1719532800,337380
1719619200,337352
1719705600,343282
1719792000,343883
1719878400,341641
1719964800,329216
1720051200,305881
1720137600,298207
1720224000,306754
1720310400,293120
1720396800,301849
1720483200,306644
1720569600,310044
1720656000,309949
1720742400,313462
1720828800,317667
1720915200,324612
1721001600,348550
1721088000,344619
1721174400,338766
1721260800,342594
1721347200,350600
1721433600,351885
1721520000,353646
1721606400,344105
1721692800,348307
1721779200,333515
1721865600,317448
1721952000,327489
1722038400,324936
1722124800,327015
1722211200,331794
1722297600,327841
1722384000,323184
1722470400,320067
1722556800,298572
1722643200,290209
1722729600,268808
1722816000,242039
1722902400,246239
1722988800,234350
1723075200,268362
1723161600,260021
1723248000,261064
1723334400,255567
1723420800,272307
1723507200,270360
1723593600,266198
1723680000,257039
1723766400,259370
1723852800,261492
1723939200,261258
1724025600,263747
1724112000,257325
1724198400,263139
1724284800,262357
1724371200,276481
1724457600,276986
1724544000,274752
1724630400,268115
1724716800,245829
1724803200,252873
1724889600,252797
1724976000,252602
1725062400,251301
1725148800,242606
1725235200,253822
1725321600,242440
1725408000,245036
1725494400,236789
1725580800,222452
1725667200,227345
1725753600,229739
1725840000,236000
1725926400,238883
1726012800,234073
1726099200,236191
1726185600,244128
1726272000,241852
1726358400,231646
1726444800,229553
1726531200,234221
1726617600,237501
1726704000,246583
1726790400,256188
1726876800,261327
1726963200,258143
1727049600,264717
1727136000,265341
1727222400,257969
1727308800,263281
1727395200,269548
1727481600,267603
1727568000,265808
1727654400,260163
1727740800,244754
1727827200,236364
1727913600,234981
1728000000,241467
1728086400,241479
1728172800,243996
1728259200,242214
1728345600,243967
1728432000,236844
1728518400,238440
1728604800,243903
1728691200,247593
1728777600,246812
1728864000,262902
1728950400,260692
1729036800,261095
1729123200,260510
1729209600,264222
1729296000,264812
1729382400,274640
1729468800,266590
1729555200,262131
1729641600,252233
1729728000,253454
1729814400,243620
1729900800,247970
1729987200,250521
1730073600,256582
1730160000,263816
1730246400,265835
1730332800,251504
1730419200,251039
1730505600,249341
1730592000,245666
1730678400,239687
1730764800,242240
1730851200,272461
1730937600,289752
1731024000,296398
1731110400,312799
1731196800,318606
1731283200,337579
1731369600,324718
1731456000,319132
1731542400,305911
1731628800,309103
1731715200,313446
1731801600,307678
1731888000,320954
1731974400,311210
1732060800,307239
1732147200,335982
1732233600,333189
1732320000,339731
1732406400,336481
1732492800,341486
1732579200,332346
1732665600,365771
1732752000,357962
1732838400,359372
1732924800,370622
1733011200,371038
1733097600,364473
1733184000,361760
1733270400,384515
1733356800,378923
1733443200,400527
1733529600,400053
1733616000,400711
1733702400,371419
1733788800,363062
1733875200,383497
1733961600,388265
1734048000,390767
1734134400,386958
1734220800,395780
1734307200,398750
1734393600,389355
1734480000,362467
1734566400,341447
1734652800,347082
1734739200,333738
1734825600,327890
1734912000,341824
1734998400,349108
1735084800,349417
1735171200,333104
1735257600,332867
1735344000,339786
1735430400,335043
1735516800,335645
1735603200,333115
1735689600,335328
1735776000,345259
1735862400,360783
1735948800,365645
1736035200,363529
1736121600,368883
1736208000,338043
1736294400,332654
1736380800,321905
1736467200,326641
1736553600,328196
1736640000,326623
1736726400,313646
1736812800,322435
1736899200,345152
1736985600,330752
1737072000,347527
1737158400,330442
1737244800,321082
1737331200,328040
1737417600,332764
1737504000,324151
1737590400,333870
1737676800,330974
1737763200,331845
1737849600,323179
1737936000,318165
1738022400,307583
1738108800,311410
1738195200,324740
1738281600,330004
1738368000,311661
1738454400,286916
1738540800,288308
1738627200,273209
1738713600,278852
1738800000,268696
1738886400,262267
1738972800,263276
1739059200,262784
1739145600,266194
1739232000,260222
1739318400,273857
1739404800,267625
1739491200,272602
1739577600,269356
1739664000,266159
1739750400,274413
1739836800,267043
1739923200,271547
1740009600,273898
1740096000,266160
1740182400,276354
1740268800,281992
1740355200,251365
1740441600,249248
1740528000,233312
1740614400,230551
1740700800,223653
1740787200,221672
1740873600,251851
1740960000,214750
1741046400,217113
1741132800,224170
1741219200,220260
1741305600,214093
1741392000,220324
1741478400,202001
1741564800,186438
1741651200,192298
1741737600,190790
1741824000,186387
1741910400,191153
1741996800,193746
1742083200,188694
1742169600,192641
1742256000,193153
1742342400,205692
1742428800,198266
1742515200,196508
1742601600,198040
1742688000,200605
1742774400,208153
1742860800,206662
1742947200,200964
1743033600,200330
1743120000,189615
1743206400,182768
1743292800,180748
1743379200,182214
1743465600,190523
1743552000,179463
1743638400,181631
1743724800,181625
1743811200,180519
1743897600,157965
1743984000,155242
1744070400,147215
1744156800,166900
1744243200,152151
1744329600,156602
1744416000,164384
1744502400,159718
1744588800,162379
1744675200,158870
1744761600,157724
1744848000,158368
1744934400,158856
1745020800,161274
1745107200,158731
1745193600,157970
1745280000,175704
1745366400,179587
1745452800,177044
1745539200,178594
1745625600,182145
1745712000,179185
1745798400,180019
1745884800,179847
1745971200,179383
1746057600,183883
1746144000,184284
1746230400,183395
1746316800,180900
1746403200,182005
1746489600,181698
1746576000,181134
1746662400,220719
1746748800,234532
1746835200,258377
1746921600,251475
1747008000,249556
1747094400,268004
1747180800,261007
1747267200,254900
1747353600,253778
1747440000,247616
1747526400,249872
1747612800,252866
1747699200,252510
1747785600,255221
1747872000,266510
1747958400,252690
1748044800,253092
1748131200,255223
1748217600,256447
1748304000,266200
1748390400,268210
1748476800,263182
1748563200,253179
1748649600,252932
1748736000,254045
1748822400,260907
1748908800,259488
1748995200,260828
1749081600,241585
1749168000,247831
1749254400,252617
1749340800,251078
1749427200,268127
1749513600,281615
1749600000,277257
1749686400,264451
1749772800,258025
1749859200,253275
1749945600,254841
1750032000,254523
1750118400,251096
1750204800,252585
1750291200,252184
1750377600,240722
1750464000,229694
1750550400,222857
1750636800,241317
1750723200,244969
1750809600,242023
1750896000,241750
1750982400,242442
1751068800,243755
1751155200,250126
1751241600,248637
1751328000,240570
1751414400,257133
1751500800,259204
1751587200,250869
1751673600,251709
1751760000,257114
1751846400,254250
1751932800,261629
1752019200,276999
1752105600,295131
1752192000,295903
1752278400,294427
1752364800,297301
1752451200,301466
1752537600,313933
1752624000,337310
1752710400,347948
1752796800,354956
1752883200,359434
1752969600,375864
1753056000,376426
1753142400,374864
1753228800,363021
1753315200,370876
1753401600,372601
1753488000,374279
1753574400,387412
1753660800,379895
1753747200,379346
1753833600,381029
1753920000,369819
1754006400,348702
1754092800,339340
1754179200,349760
1754265600,372093
1754352000,361181
1754438400,368411
1754524800,391167
1754611200,401054
1754697600,426292
1754784000,425223
1754870400,422495
1754956800,458980
1755043200,475185
1755129600,455057
1755216000,444312
1755302400,442522
1755388800,447546
1755475200,431529
1755561600,407570
1755648000,433633
1755734400,422496
1755820800,483060
1755907200,477718
1755993600,478000
1756080000,437767
1756166400,460195
1756252800,450743
1756339200,451213
1756425600,436069
1756512000,437494
1756598400,439243
1756684800,431485
1756771200,432652
1756857600,445233
1756944000,429854
1757030400,430757
1757116800,427453
1757203200,430618
1757289600,430662
1757376000,431010
1757462400,435010
1757548800,446111
1757635200,471514
1757721600,466905
1757808000,460666
1757894400,452527
1757980800,450326
1758067200,459235
1758153600,458964
1758240000,447156
1758326400,448283
1758412800,444753
1758499200,420286
1758585600,416570
1758672000,415460
1758758400,387607
1758844800,403483
1758931200,402082
1759017600,414389
1759104000,421807
1759190400,414638
1759276800,435053
1759363200,448789
1759449600,451600
1759536000,448984
1759622400,451592
1759708800,468654
1759795200,444996
1759881600,452774
1759968000,437091
1760054400,383792
1760140800,375088
1760227200,415686
1760313600,424501
1760400000,412737
1760486400,398816
1760572800,389541
1760659200,383318
1760745600,389070
1760832000,398490
1760918400,398110
1761004800,387511
1761091200,380662
1761177600,385838
1761264000,393624
1761350400,395472
1761436800,416020
1761523200,412147
1761609600,398151
1761696000,390434
1761782400,380435
1761868800,384674
1761955200,387294
1762041600,390669
1762128000,360383
1762214400,328689
1762300800,342412
1762387200,331399
1762473600,343431
1762560000,340093
1762646400,358312
1762732800,356673
1762819200,341651
1762905600,341445
1762992000,323003
1763078400,311038
1763164800,316661
1763251200,309343
1763337600,302829
1763424000,312236
1763510400,302323
1763596800,283093
1763683200,276476
1763769600,276891
1763856000,280151
1763942400,295306
1764028800,295883
1764115200,302690
1764201600,301529
1764288000,303220
1764374400,299056
1764460800,299233
1764547200,279909
1764633600,299713
1764720000,318979
1764806400,313424
1764892800,302297
1764979200,303934
1765065600,306097
1765152000,312490
1765238400,331905
1765324800,332503
1765411200,323800
1765497600,308493
1765584000,311534
1765670400,306314
1765756800,296440
1765843200,296209
1765929600,283259
1766016000,282697
1766102400,297823
1766188800,297706
1766275200,300160
1766361600,300785
1766448000,296344
1766534400,294571
1766620800,290263
1766707200,292605
1766793600,294705
1766880000,294922
1766966400,293512
1767052800,297074
1767139200,296753
1767225600,300079
1767312000,312471
1767398400,312576
1767484800,314348
1767571200,322524
1767657600,329576
1767744000,316602
1767830400,310430
1767916800,308450
1768003200,308233
1768089600,311882
1768176000,309218
1768262400,332352
1768348800,335493
1768435200,331830
1768521600,329530
1768608000,330935
1768694400,328270
1768780800,318763
1768867200,293690
1768953600,297998
1769040000,295000
1769126400,295329
1769212800,294921
1769299200,281460
1769385600,292758
1769472000,302249
1769558400,300686
1769644800,281839
1769731200,270323
1769817600,244981
1769904000,226858
1769990400,234540
1770076800,223109
1770163200,214401
1770249600,182370
1770336000,206231
1770422400,208662
1770508800,208882
1770595200,210399
1770681600,202187
1770768000,194031
1770854400,194628
1770940800,204765
1771027200,208570
1771113600,196561
1771200000,199749
1771286400,199097
1771372800,195527
1771459200,194829
1771545600,196832
1771632000,197316
1771718400,195722
1771804800,185564
1771891200,185205
1771977600,205764
1772064000,202789
1772150400,192959
1772236800,196482
1772323200,193967
1772409600,202746
1772496000,198288
1772582400,212779
1772668800,207307
1772755200,197855
1772841600,196949
1772928000,193697
1773014400,199358
1773100800,203690
1773187200,205228
1773273600,207357
1773360000,209274
1773446400,209674
1773532800,217865
1773619200,235275
1773705600,231810
1773792000,220367
1773878400,213797
1773964800,214595
1774051200,208473
1774137600,205362
1774224000,215160
1774310400,215558
1774396800,216809
1774483200,205906
1774569600,199160
1774656000,199339
1774742400,198312
1774828800,202489
1774915200,210402
1775001600,214010
1775088000,205685
1775174400,205348
1775260800,206529
1775347200,210927
1775433600,210732
1775520000,223984
1775606400,219030
1775692800,219018
1775779200,224618
1775865600,228583
1775952000,219180
1776038400,237021
1776124800,232348
1776211200,236057
1776297600,234877
1776384000,241996
1776470400,235139
1776556800,226390
1776643200,231478
1776729600,232840
1776816000,237522
1776902400,233118
1776988800,231587
1777075200,231994
1777161600,237024
1777248000,230359
1777334400,228946
1777420800,225216
1777507200,225674
1777593600,229542
1777680000,231684
1777766400,232256
1777852800,234695
1777939200,236069
1778025600,235072
1778112000,229086
1778198400,230728
1778284800,232624
1778371200,237083
1778457600,233951
1778544000,227467
1778630400,225790
1778716800,228311
1778803200,222324
1778889600,217993
1778976000,218971
